geo_code,geo_name,total_housing_stock,occupied_residents_per1000,occupied_visitors_per1000,vacant_temp_absent_per1000,vacant_house_apt_per1000,vacant_holiday_home_per1000,vacancy_rate_pct
2ae19629-1878-13a3-e055-000000000001,"Domhnach Phádraig, An Mhí",670.0,923.8805970149255,1.492537313432836,17.910447761194032,55.223880597014926,1.492537313432836,5.5
2ae19629-1879-13a3-e055-000000000001,"Drumcondra, Meath",540.0,909.2592592592592,5.555555555555555,7.407407407407407,75.92592592592592,1.8518518518518519,7.6
2ae19629-1882-13a3-e055-000000000001,"Duleek, Meath",2140.0,935.5140186915888,2.803738317757009,4.672897196261682,53.271028037383175,3.7383177570093458,5.3
2ae19629-1883-13a3-e055-000000000001,"Dunboyne, Meath",3725.0,921.3422818791946,1.610738255033557,15.033557046979865,60.939597315436245,1.0738255033557047,6.1
2ae19629-188f-13a3-e055-000000000001,"Dunshaughlin, Meath",3079.0,942.5138031828516,1.2991230919129586,24.033777200389736,32.15329652484573,0.0,3.2
2ae19629-1890-13a3-e055-000000000001,"Gallow, Meath",354.0,935.0282485875706,2.824858757062147,5.649717514124294,53.67231638418079,2.824858757062147,5.4
2ae19629-189c-13a3-e055-000000000001,"Galtrim, Meath",279.0,896.0573476702509,7.168458781362007,17.921146953405017,64.51612903225806,14.336917562724015,6.5
2ae19629-189d-13a3-e055-000000000001,"Girley, Meath",173.0,878.6127167630058,11.560693641618496,11.560693641618496,69.36416184971098,28.90173410404624,6.9
2ae19629-18a6-13a3-e055-000000000001,"Grangegeeth, Meath",243.0,921.8106995884774,0.0,8.23045267489712,65.84362139917695,4.11522633744856,6.6
2ae19629-18a7-13a3-e055-000000000001,"Grennanstown, Meath",452.0,922.566371681416,2.2123893805309733,15.486725663716815,57.52212389380531,2.2123893805309733,5.8
2ae19629-18b2-13a3-e055-000000000001,"Hill Of Down, Meath",214.0,892.5233644859813,4.672897196261682,4.672897196261682,88.78504672897196,9.345794392523365,8.9
2ae19629-18b3-13a3-e055-000000000001,"Innfield, Meath",1636.0,923.5941320293398,2.444987775061125,15.281173594132028,58.06845965770171,0.6112469437652812,5.8
2ae19629-18bd-13a3-e055-000000000001,"Julianstown, Meath",4089.0,912.9371484470531,4.157495720224994,17.852775739789678,53.55832721936904,11.494252873563218,5.4
2ae19629-1811-13a3-e055-000000000001,"Kentstown, Meath",736.0,942.9347826086956,1.358695652173913,10.869565217391305,38.04347826086957,6.793478260869565,3.8
2ae19629-1812-13a3-e055-000000000001,"Kilbrew, Meath",1335.0,933.3333333333334,2.247191011235955,19.475655430711612,40.44943820224719,4.49438202247191,4.0
2ae19629-1813-13a3-e055-000000000001,"Cill Bhríde, An Mhí",192.0,921.875,0.0,15.625,62.5,0.0,6.3
2ae19629-1832-13a3-e055-000000000001,"Kilcooly, Meath",142.0,922.5352112676056,0.0,21.12676056338028,56.33802816901409,0.0,5.6
2ae19629-1833-13a3-e055-000000000001,"Kildalkey, Meath",486.0,895.0617283950617,2.05761316872428,14.40329218106996,86.41975308641975,2.05761316872428,8.6
2ae19629-1834-13a3-e055-000000000001,"Killaconnigan, Meath",848.0,916.2735849056603,1.1792452830188678,21.22641509433962,56.60377358490566,4.716981132075471,5.7
2ae19629-183e-13a3-e055-000000000001,"Killallon, Meath",128.0,890.625,7.8125,7.8125,85.9375,7.8125,8.6
2ae19629-183f-13a3-e055-000000000001,"Killary, Meath",504.0,922.6190476190477,0.0,25.79365079365079,51.58730158730158,0.0,5.2
2ae19629-184b-13a3-e055-000000000001,"Killeagh, Meath",192.0,781.25,5.208333333333333,5.208333333333333,171.875,36.458333333333336,17.2
2ae19629-184c-13a3-e055-000000000001,"Killeen, Meath",455.0,914.2857142857142,4.395604395604396,17.582417582417584,63.73626373626373,0.0,6.4
2ae19629-1855-13a3-e055-000000000001,"Killyon, Meath",213.0,920.18779342723,4.694835680751174,14.084507042253522,61.032863849765256,0.0,6.1
2ae19629-1856-13a3-e055-000000000001,"Kilmainham, Meath",354.0,867.231638418079,5.649717514124294,25.423728813559325,93.22033898305085,8.474576271186441,9.3
2ae19629-1862-13a3-e055-000000000001,"Kilmessan, Meath",680.0,926.4705882352941,2.941176470588235,20.58823529411765,44.11764705882353,5.88235294117647,4.4
2ae19629-1863-13a3-e055-000000000001,"Kilmore, Meath",638.0,912.2257053291536,0.0,18.808777429467085,62.69592476489028,6.269592476489028,6.3
2ae19629-186f-13a3-e055-000000000001,"Kilskeer, Meath",165.0,872.7272727272726,0.0,24.242424242424242,96.96969696969697,6.0606060606060606,9.7
2ae19629-1870-13a3-e055-000000000001,"Knocklough, Meath",94.0,776.595744680851,21.27659574468085,31.914893617021274,148.93617021276594,21.27659574468085,14.9
2ae19629-1871-13a3-e055-000000000001,"Laracor, Meath",224.0,941.9642857142857,0.0,8.928571428571429,49.107142857142854,0.0,4.9
2ae19629-187a-13a3-e055-000000000001,"Loughan, Meath",181.0,872.9281767955802,0.0,38.67403314917127,77.34806629834254,11.049723756906078,7.7
2ae19629-187b-13a3-e055-000000000001,"Maperath, Meath",199.0,869.3467336683417,0.0,15.07537688442211,105.52763819095478,10.050251256281408,10.6
2ae19629-187c-13a3-e055-000000000001,"Martry, Meath",265.0,924.5283018867925,0.0,18.867924528301884,45.283018867924525,11.320754716981131,4.5
2ae19629-1884-13a3-e055-000000000001,"Mellifont, Meath",220.0,895.4545454545455,4.545454545454545,9.09090909090909,72.72727272727272,18.18181818181818,7.3
2ae19629-1885-13a3-e055-000000000001,"Moybolgue, Meath",101.0,871.2871287128713,0.0,9.900990099009901,99.00990099009901,19.801980198019802,9.9
2ae19629-1886-13a3-e055-000000000001,"Moylagh, Meath",211.0,781.9905213270142,0.0,14.218009478672984,142.18009478672985,61.611374407582936,14.2
2ae19629-1891-13a3-e055-000000000001,"Moynalty, Meath",257.0,906.6147859922179,3.8910505836575875,19.45525291828794,62.2568093385214,7.782101167315175,6.2
2ae19629-1892-13a3-e055-000000000001,"Navan Rural, Meath",11012.0,940.6102433708681,1.0897203051216855,15.346894297130403,41.31856156919724,1.6345804576825282,4.1
2ae19629-1893-13a3-e055-000000000001,"Navan Urban, Meath",1849.0,863.7101135749053,4.326663061114116,23.796646836127636,105.46241211465657,2.7041644131963225,10.5
2ae19629-1894-13a3-e055-000000000001,"Newcastle, Meath",176.0,875.0,11.363636363636363,0.0,113.63636363636363,0.0,11.4
2ae19629-189e-13a3-e055-000000000001,"Newtown, Meath",364.0,920.3296703296703,2.7472527472527473,19.230769230769234,54.94505494505494,2.7472527472527473,5.5
2ae19629-189f-13a3-e055-000000000001,"Nobber, Meath",326.0,895.7055214723927,6.134969325153374,6.134969325153374,82.82208588957054,9.202453987730062,8.3
2ae19629-18a8-13a3-e055-000000000001,"Oldcastle, Meath",1018.0,880.1571709233792,2.9469548133595285,19.646365422396855,81.53241650294696,15.717092337917483,8.2
2ae19629-18a9-13a3-e055-000000000001,"Painestown, Meath",450.0,911.1111111111111,2.2222222222222223,15.555555555555555,64.44444444444444,6.666666666666667,6.4
2ae19629-18aa-13a3-e055-000000000001,"Posseckstown, Meath",77.0,909.090909090909,0.0,0.0,64.93506493506493,25.974025974025977,6.5
2ae19629-18b4-13a3-e055-000000000001,"Rahinstown, Meath",182.0,928.5714285714286,0.0,5.4945054945054945,60.43956043956044,5.4945054945054945,6.0
2ae19629-18b5-13a3-e055-000000000001,"Rathfeigh, Meath",364.0,923.0769230769231,0.0,16.483516483516485,54.94505494505494,5.4945054945054945,5.5
2ae19629-18b6-13a3-e055-000000000001,"Rathkenny, Meath",248.0,939.5161290322582,4.032258064516129,4.032258064516129,52.41935483870968,0.0,5.2
2ae19629-18c1-13a3-e055-000000000001,"Rathmolyon, Meath",575.0,926.9565217391305,1.7391304347826089,3.4782608695652177,66.08695652173913,1.7391304347826089,6.6
2ae19629-18c0-13a3-e055-000000000001,"An Ráth Mhór, An Mhí",376.0,914.8936170212766,0.0,10.638297872340425,71.80851063829788,2.6595744680851063,7.2
2ae19629-1814-13a3-e055-000000000001,"Ratoath, Meath",3812.0,954.0923399790137,0.7869884575026234,16.52675760755509,27.806925498426022,0.7869884575026234,2.8
2ae19629-1815-13a3-e055-000000000001,"Rodanstown, Meath",671.0,901.6393442622951,2.9806259314456036,10.432190760059614,84.9478390461997,0.0,8.5
2ae19629-181b-13a3-e055-000000000001,"Skreen, Meath",613.0,907.0146818923328,3.2626427406199023,16.31321370309951,71.77814029363785,1.6313213703099512,7.2
2ae19629-181c-13a3-e055-000000000001,"Slane, Meath",780.0,876.9230769230769,1.2820512820512822,24.358974358974358,93.58974358974359,3.8461538461538463,9.4
2ae19629-1826-13a3-e055-000000000001,"St. Mary's, Meath",5734.0,930.4150680153471,2.267178235088943,22.148587373561213,40.111614928496685,5.057551447506103,4.0
2ae19629-1827-13a3-e055-000000000001,"Stackallan, Meath",257.0,894.9416342412452,0.0,7.782101167315175,85.60311284046692,11.673151750972762,8.6
2ae19629-1828-13a3-e055-000000000001,"Staholmog, Meath",154.0,909.090909090909,0.0,12.987012987012989,77.92207792207792,0.0,7.8
2ae19629-1829-13a3-e055-000000000001,"Stamullin, Meath",1743.0,947.2174411933448,1.721170395869191,13.195639701663799,36.144578313253014,1.721170395869191,3.6
2ae19629-181d-13a3-e055-000000000001,"Stonefield, Meath",105.0,838.0952380952381,0.0,47.61904761904761,85.71428571428571,28.57142857142857,8.6
2ae19629-181e-13a3-e055-000000000001,"Summerhill, Meath",556.0,904.6762589928057,0.0,14.388489208633095,79.13669064748201,1.7985611510791368,7.9
2ae19629-181f-13a3-e055-000000000001,"Tara, Meath",453.0,953.6423841059602,0.0,13.245033112582782,33.11258278145696,0.0,3.3
2ae19629-182a-13a3-e055-000000000001,"Tailtin, An Mhí",375.0,896.0,2.6666666666666665,8.0,90.66666666666667,2.6666666666666665,9.1
2ae19629-182b-13a3-e055-000000000001,"Trim Rural, Meath",3272.0,934.9022004889976,3.361858190709046,17.726161369193154,40.34229828850856,3.667481662591687,4.0
2ae19629-182c-13a3-e055-000000000001,"Trim Urban, Meath",689.0,854.8621190130624,4.354136429608127,26.124818577648767,111.75616835994194,2.9027576197387517,11.2
2ae19629-1835-13a3-e055-000000000001,"Trohanny, Meath",134.0,880.5970149253732,7.462686567164179,0.0,111.94029850746269,0.0,11.2
2ae19629-1ada-13a3-e055-000000000001,"Aghancon, Offaly",155.0,922.5806451612904,0.0,0.0,45.16129032258064,32.25806451612903,4.5
2ae19629-1adc-13a3-e055-000000000001,"Ballincor, Offaly",66.0,954.5454545454546,0.0,0.0,45.45454545454545,0.0,4.5
2ae19629-1add-13a3-e055-000000000001,"Ballyburly, Offaly",514.0,928.0155642023346,3.8910505836575875,9.72762645914397,54.474708171206224,3.8910505836575875,5.4
2ae19629-1ae8-13a3-e055-000000000001,"Ballycommon, Offaly",226.0,920.3539823008849,0.0,30.97345132743363,35.39823008849557,13.274336283185841,3.5
2ae19629-1ae9-13a3-e055-000000000001,"Ballycumber, Offaly",291.0,896.9072164948454,3.4364261168384878,3.4364261168384878,92.78350515463917,3.4364261168384878,9.3
2ae19629-1aea-13a3-e055-000000000001,"Ballymacwilliam, Offaly",233.0,905.5793991416309,0.0,0.0,90.12875536480686,4.291845493562231,9.0
2ae19629-1aeb-13a3-e055-000000000001,"Ballyshear, Offaly",140.0,935.7142857142857,0.0,7.142857142857142,42.857142857142854,14.285714285714285,4.3
2ae19629-1af5-13a3-e055-000000000001,"Banagher, Offaly",908.0,882.1585903083701,1.1013215859030838,6.607929515418502,93.61233480176212,16.519823788546255,9.4
