variable,coarse_level,coarse_stat,fine_level,fine_stat,diff_type,coarse_sig,fine_sig
nights_spent_per1000pop vs total_dependency_ratio_per1000,nuts2(n=4),corr=0.549,nuts3(n=21),corr=0.274,magnitude_change,no,no
nights_spent_per1000pop vs old_age_dependency_ratio_per1000,nuts2(n=4),corr=0.562,nuts3(n=21),corr=0.362,magnitude_change,no,no
nights_spent_per1000pop vs youth_dependency_ratio_per1000,nuts2(n=4),corr=-0.632,nuts3(n=21),corr=-0.259,magnitude_change,no,no
nights_spent_per1000pop vs median_age_years,nuts2(n=4),corr=0.355,nuts3(n=21),corr=0.198,magnitude_change,no,no
nights_spent_per1000pop vs females_per1000_males,nuts2(n=4),corr=-0.169,nuts3(n=21),corr=-0.126,similar,no,no
nights_spent_per1000pop vs young_0_14_per1000,nuts2(n=4),corr=-0.522,nuts3(n=21),corr=-0.349,magnitude_change,no,no
nights_spent_per1000pop vs elderly_65plus_per1000,nuts2(n=4),corr=0.555,nuts3(n=21),corr=0.377,magnitude_change,no,no
nights_spent_per1000pop vs oldest_80plus_per1000,nuts2(n=4),corr=0.815,nuts3(n=21),corr=0.555,magnitude_change,no,yes
