variable,coarse_level,coarse_stat,fine_level,fine_stat,diff_type,coarse_sig,fine_sig
nights_spent_per1000pop vs total_dependency_ratio_per1000,nuts2(n=11),corr=-0.004,nuts3(n=44),corr=0.715,magnitude_change,no,yes
nights_spent_per1000pop vs old_age_dependency_ratio_per1000,nuts2(n=11),corr=0.042,nuts3(n=44),corr=0.728,magnitude_change,no,yes
nights_spent_per1000pop vs youth_dependency_ratio_per1000,nuts2(n=11),corr=-0.256,nuts3(n=44),corr=-0.491,magnitude_change,no,yes
nights_spent_per1000pop vs median_age_years,nuts2(n=11),corr=0.032,nuts3(n=44),corr=0.653,magnitude_change,no,yes
nights_spent_per1000pop vs females_per1000_males,nuts2(n=11),corr=-0.705,nuts3(n=44),corr=-0.178,magnitude_change,yes,no
nights_spent_per1000pop vs young_0_14_per1000,nuts2(n=11),corr=-0.16,nuts3(n=44),corr=-0.604,magnitude_change,no,yes
nights_spent_per1000pop vs elderly_65plus_per1000,nuts2(n=11),corr=0.024,nuts3(n=44),corr=0.678,magnitude_change,no,yes
nights_spent_per1000pop vs oldest_80plus_per1000,nuts2(n=11),corr=0.111,nuts3(n=44),corr=0.523,magnitude_change,no,yes
