variable,coarse_level,coarse_stat,fine_level,fine_stat,diff_type,coarse_sig,fine_sig
nights_spent_per1000pop vs total_dependency_ratio_per1000,nuts2(n=8),corr=0.179,nuts3(n=42),corr=0.125,magnitude_change,no,no
nights_spent_per1000pop vs old_age_dependency_ratio_per1000,nuts2(n=8),corr=0.071,nuts3(n=42),corr=0.036,magnitude_change,no,no
nights_spent_per1000pop vs youth_dependency_ratio_per1000,nuts2(n=8),corr=0.133,nuts3(n=42),corr=0.108,similar,no,no
nights_spent_per1000pop vs median_age_years,nuts2(n=8),corr=-0.057,nuts3(n=42),corr=-0.092,magnitude_change,no,no
nights_spent_per1000pop vs females_per1000_males,nuts2(n=8),corr=0.183,nuts3(n=42),corr=0.34,magnitude_change,no,yes
nights_spent_per1000pop vs young_0_14_per1000,nuts2(n=8),corr=0.087,nuts3(n=42),corr=0.09,similar,no,no
nights_spent_per1000pop vs elderly_65plus_per1000,nuts2(n=8),corr=0.03,nuts3(n=42),corr=0.017,magnitude_change,no,no
nights_spent_per1000pop vs oldest_80plus_per1000,nuts2(n=8),corr=-0.188,nuts3(n=42),corr=-0.112,magnitude_change,no,no
