variable,coarse_level,coarse_stat,fine_level,fine_stat,diff_type,coarse_sig,fine_sig
nights_spent_per1000pop vs total_dependency_ratio_per1000,nuts2(n=21),corr=-0.169,nuts3(n=107),corr=0.129,reversed,no,no
nights_spent_per1000pop vs old_age_dependency_ratio_per1000,nuts2(n=21),corr=-0.378,nuts3(n=107),corr=0.081,reversed,no,no
nights_spent_per1000pop vs youth_dependency_ratio_per1000,nuts2(n=21),corr=0.62,nuts3(n=107),corr=0.052,magnitude_change,yes,no
nights_spent_per1000pop vs median_age_years,nuts2(n=21),corr=-0.406,nuts3(n=107),corr=0.097,reversed,no,no
nights_spent_per1000pop vs females_per1000_males,nuts2(n=21),corr=-0.415,nuts3(n=107),corr=0.082,reversed,no,no
nights_spent_per1000pop vs young_0_14_per1000,nuts2(n=21),corr=0.584,nuts3(n=107),corr=0.015,magnitude_change,yes,no
nights_spent_per1000pop vs elderly_65plus_per1000,nuts2(n=21),corr=-0.42,nuts3(n=107),corr=0.067,reversed,no,no
nights_spent_per1000pop vs oldest_80plus_per1000,nuts2(n=21),corr=-0.134,nuts3(n=107),corr=0.178,reversed,no,no
