"geo","elderly_rate","young_rate","employed_rate","salaried_rate","vacant_housing_rate","secondary_housing_rate","house_share","median_living_standard","poverty_rate"
"70121","95.2380952380952","171.679197994987","416.040100250627","380.952380952381","64.26735218509","17.9948586118252","868.894601542416","26760","NaN"
"70122","150.256402850511","130.664336096177","378.416701583615","294.034437355141","228.997185790517","155.878786117053","900.361560457815","23620","NaN"
"70124","80.4597701149425","241.379310344828","367.816091954022","298.850574712644","50.3763752171396","0","789.519397799654","NaN","NaN"
"70125","132.183908045977","126.436781609195","350.574712643678","281.609195402299","75.2688172043011","0","967.741935483871","25150","NaN"
"70126","55.8375634517767","258.883248730964","477.157360406091","401.015228426396","64.0862944162437","106.810490693739","854.589678510998","25630","NaN"
"70127","94.3396226415093","198.113207547169","358.490566037736","320.754716981132","163.599667576873","213.938026831295","936.720883295737","22900","NaN"
"70128","95.730252546298","148.433103796763","402.262274214875","360.687523168294","61.7918820503574","5.61744382275976","971.486499429713","23260","NaN"
"70129","68.4931506849315","178.082191780822","458.904109589041","376.712328767123","53.3333333333333","53.3333333333333","920","24420","NaN"
"70130","104.955962519566","144.643085637044","512.963734188275","447.832702841349","135.092842347916","64.8445643269996","928.860311602192","28110","NaN"
"70132","114.664150711792","179.695495275746","409.54623113442","351.093684254855","80.081779049285","47.4558690662428","938.444862352491","26890","NaN"
"70133","95.3094410319289","184.605152010895","429.572117936288","344.512587167695","124.248059549973","80.3958032382181","911.825972708224","24020","NaN"
"70134","96.5412073851065","168.282995985928","440.600254357978","370.05437271454","30.947603888349","123.790415553396","918.551616290735","27480","NaN"
"70135","156.25","31.25","437.5","312.5","208.456243854474","260.570304818092","973.451327433628","NaN","NaN"
"70136","73.6330677746598","166.19999726851","438.831184322606","392.012246308792","61.3483724959019","8.17978299945363","860.480719369894","26950","NaN"
"70137","86.9565217391304","160.869565217391","469.565217391304","382.608695652174","22.5563909774436","135.338345864662","977.443609022556","25370","NaN"
"70138","48.3870967741936","233.870967741936","483.870967741935","419.354838709678","62.939919183748","157.34979795937","828.322963632687","25240","NaN"
"70140","100","166.666666666667","483.333333333333","366.666666666667","118.191161356629","88.643371017472","971.672661870504","NaN","NaN"
"70141","162.393162393162","162.393162393162","358.974358974359","282.051282051282","90.9090909090909","45.4545454545455","984.848484848485","25870","NaN"
"70142","99.4764397905758","193.717277486911","408.376963350785","350.785340314136","83.3234388111633","111.097918414884","868.851110343267","24870","NaN"
"70143","119.266055045872","155.963302752294","366.972477064221","284.403669724771","22.909266693289","297.820467012758","911.946446961895","20410","NaN"
"70144","208.333333333333","83.3333333333333","291.666666666667","208.333333333333","112.244897959184","336.734693877551","962.585034013604","NaN","NaN"
"70145","56.5879783817642","240.482314632296","462.774023282526","406.671776417108","53.9155163317547","19.2555415470552","935.909457872119","28300","NaN"
"70146","37.9746835443037","177.215189873417","430.379746835442","379.746835443037","75.8846635448293","54.2033311034495","880.486800802758","26840","NaN"
"70147","76.5765765765765","180.18018018018","504.504504504502","459.459459459459","31.5342387406182","21.0228258270788","989.920819835826","26730","NaN"
"70148","153.153153153153","198.198198198198","477.477477477478","378.378378378379","29.5545314900153","59.1090629800305","951.459293394777","27240","NaN"
"70149","91.5593705293276","150.214592274678","422.031473533619","384.83547925608","39.039039039039","21.021021021021","918.918918918919","27870","NaN"
"70150","72.5730247494776","221.611495859064","490.532734084151","445.758065125584","96.6805836944756","90.6380472135704","834.306037356714","25880","NaN"
"70151","263.157894736842","105.263157894737","263.157894736842","210.526315789474","151.093439363817","113.320079522863","1000","NaN","NaN"
"70152","67.9487675579461","199.009402933097","468.211894903842","420.345935069458","70.5200184819049","35.3466431702915","905.367542766268","26580","NaN"
"70153","195.876288659794","72.1649484536082","278.350515463918","216.494845360825","222.024641178712","151.91159659596","894.449383970533","24200","NaN"
"70154","127.06998032215","174.30725783095","476.954100216229","422.22727432442","111.886747655107","53.2794036452891","915.601153552622","25860","NaN"
"70155","91.7761631942704","186.899275699829","438.898471524593","397.952694382772","56.9890929984873","54.398679680374","926.375618903634","25000","NaN"
"70156","106.382978723405","138.297872340426","553.191489361705","404.255319148938","92.3301744752454","36.9320697900981","814.977849049422","28020","NaN"
"70157","91.1752487620137","139.737398039161","482.428895476253","453.755415191704","153.387566575606","49.4798601856793","916.30465275028","24840","NaN"
"70158","54.0540540540541","180.18018018018","459.459459459459","405.405405405406","89.4000494131141","44.7000247065571","966.043140161556","24350","NaN"
"70159","93.4579439252337","224.29906542056","392.523364485981","299.065420560748","18.9755268905524","94.8776344527619","981.145811943476","22240","NaN"
"70160","63.3596649250867","117.995547212674","531.496889507742","504.595594144964","43.4971513667964","7.2495252277994","991.704412377055","30210","NaN"
"70162","87.3441234039815","133.889254317486","461.488191157263","419.042459876169","37.7856971997973","67.1745727996395","926.165846248807","29370","NaN"
"70163","80.223515830161","187.821850191215","420.263600273032","349.450543268062","70.6898630053334","56.5518904042667","904.390928908107","24860","NaN"
"70164","29.8507462686567","208.955223880597","388.059701492537","253.731343283582","151.515151515152","90.9090909090909","909.090909090909","NaN","NaN"
"70165","126.069066760045","159.830990203364","435.563005121941","399.796711404254","113.534554474197","49.1983069388187","762.146990393429","24090","NaN"
"70166","120.567375886525","56.7375886524822","418.439716312056","368.794326241135","41.3695977466772","20.6847988733387","976.982659977115","28010","NaN"
"70167","103.145879672039","160.847138568721","436.48034723795","388.710292233353","80.602011070909","40.3010055354545","930.951963992892","24880","NaN"
"70168","101.933216168717","133.567662565905","395.430579964851","337.434094903339","141.666666666667","61.1111111111111","813.888888888889","24440","NaN"
"70169","94.2408376963354","99.476439790576","476.439790575915","382.198952879582","117.39858237648","117.39858237648","919.770878560405","24580","NaN"
"70170","44.2477876106195","168.141592920354","513.274336283186","407.079646017699","150.684931506849","136.986301369863","863.013698630137","25720","NaN"
"70171","109.31669507644","167.400711692113","402.92139071662","354.26128807742","91.5228067108335","20.3384014912963","821.576455166158","23110","NaN"
"70172","72.7272727272727","154.545454545455","427.272727272727","345.454545454545","35.7142857142857","107.142857142857","946.428571428571","24390","NaN"
"70174","137.254901960784","202.614379084967","496.732026143791","372.549019607843","67.8292920790425","67.8292920790425","961.298145559317","30520","NaN"
"70175","161.764705882353","154.411764705883","375","279.411764705883","130.814970269325","118.922700244841","965.022735222105","25040","NaN"
"70176","170.731707317073","60.9756097560976","353.658536585366","268.292682926829","183.006535947712","209.150326797386","908.496732026144","21110","NaN"
"70177","131.604748229605","143.782973361145","357.180451615325","283.885458164123","84.2354936358484","66.8074604698108","898.832524629945","24440","NaN"
"70178","110.266159695817","163.498098859316","404.942965779468","363.117870722433","81.5602836879433","31.9148936170213","882.978723404255","25880","NaN"
"70179","187.5","125","375","284.090909090909","64.4521236575248","12.890424731505","927.431436390149","28420","NaN"
"70180","156.440022111664","113.87506909895","414.593698175788","368.711995577667","73.1416222587855","73.8341396331132","900.267675155326","24590","NaN"
"70181","44.7761194029852","208.955223880598","447.761194029852","350.746268656717","108.054854439042","46.309223331018","890.82756201729","24120","NaN"
"70182","91.6666666666667","216.666666666667","400","325","64.5161290322581","145.161290322581","983.870967741935","27820","NaN"
"70183","155.172413793104","155.172413793104","413.793103448277","362.068965517241","77.5086505190313","310.034602076125","1000","NaN","NaN"
"70184","140.324919827251","152.322042902458","399.970368223604","383.01200412412","89.5506691096525","5.97004460731017","820.067492261877","25810","NaN"
"70185","87.431693989071","142.07650273224","442.622950819672","393.44262295082","100","20","910","23120","NaN"
"70186","94.5945945945946","202.702702702703","472.972972972974","391.891891891892","107.520632337557","43.0082529350227","882.831570382424","NaN","NaN"
"70187","92","188","428","352","40.9836065573771","49.1803278688525","918.032786885246","23890","NaN"
"70188","165.670835622938","148.970103930273","333.048810177983","202.486576872481","79.6247526500011","119.437128975002","1000","NaN","NaN"
"70189","143.125265095602","199.51660639058","508.611751818116","409.651392370116","12.1072330856033","84.7506315992236","919.560113965568","27240","NaN"
"70190","33.1491712707182","254.14364640884","530.386740331491","458.563535911602","86.9926158954862","24.8550331129961","913.283585816028","26770","NaN"
"70192","121.359223300971","213.592233009709","427.184466019417","359.223300970874","83.3333333333333","31.25","968.75","28520","NaN"
"70193","77.9220779220777","246.753246753247","484.848484848485","406.926406926407","75.876308009948","0","945.896485383135","27420","NaN"
"70194","93.0232558139535","131.782945736434","449.612403100775","418.604651162791","150","75","887.5","22290","NaN"
"70195","52.5629998810058","180.315324307289","381.793231301322","323.336505421066","97.771018453267","52.6459330132976","969.916609706685","23590","NaN"
"70196","71.2088677484327","191.242743294194","443.63483900007","390.55936025781","69.1010376847132","130.524182293347","916.893546995991","24740","NaN"
"70197","72.3020030188161","207.92538281862","422.642622612678","340.50706745305","86.9808552242455","65.894587291095","958.199699776089","25540","NaN"
"70198","165.124052859859","153.092485216002","367.003142896607","317.905321576707","106.404268598954","20.3419925262706","726.223212353844","24970","NaN"
"70199","59.82905982906","196.581196581197","461.538461538463","316.239316239317","46.3659294890597","231.829647445298","1000","27470","NaN"
"70200","71.4285714285715","166.666666666667","452.380952380952","380.952380952381","42.0711974110035","84.142394822007","958.391123439666","NaN","NaN"
"70201","168.421052631579","100","442.105263157895","368.421052631579","146.341463414634","73.1707317073171","951.219512195122","26060","NaN"
"70202","184.259955703319","84.713157460361","347.360929687854","315.936643870991","323.774442217057","99.622905297556","726.38513271553","22910","NaN"
"70203","32.6797385620916","281.045751633987","457.516339869282","366.013071895426","116.117855718862","29.0294639297156","970.74642871874","28700","NaN"
"70204","124.137931034482","137.931034482758","517.241379310343","399.999999999999","42.9290437185432","28.6193624790288","970.985887693675","27780","NaN"
"70205","115.577889447236","155.778894472361","391.959798994975","311.557788944723","51.8364157332639","0","908.005557002692","29100","NaN"
"70206","108.921534780685","244.263050947317","441.443955708478","416.483009150434","39.4873962552373","8.77497694560828","978.133835897512","31500","NaN"
"70207","96.8711769616309","158.821445494465","425.585193748632","375.245707379551","59.1344271192524","22.2714076163418","714.069637916499","26650","NaN"
"70208","64.0896910893176","154.766973740053","440.972778197775","406.939773080447","48.1993919324545","34.4281370946103","847.833719894088","25890","NaN"
"70210","167.785234899328","93.959731543624","375.838926174495","288.590604026845","86.3658463535086","151.14023111864","989.967185229899","29340","NaN"
"70211","103.896103896104","142.857142857143","428.571428571428","376.623376623376","163.084068741292","108.722712494194","1000","NaN","NaN"
"70213","59.7039360267145","150.742395646414","471.028717000959","374.0255497263","26.9424365487323","48.496385787718","811.081919598581","25740","NaN"
"70214","133.333333333333","175","425","358.333333333333","171.052631578947","39.4736842105263","907.894736842105","27230","NaN"
"70215","90.1032664384659","221.518130080328","383.127885539916","318.211896783553","24.3496245254778","18.2622183941084","961.051544320854","31080","NaN"
"70216","56.9417055319192","188.792173652436","476.573779963663","397.71123144504","68.241841172645","68.241841172645","972.653791133925","25470","NaN"
"70217","148.936170212766","95.7446808510638","361.702127659575","191.489361702128","86.9374635987306","497.914564247278","951.650035513736","NaN","NaN"
"70218","117.1875","148.4375","546.875","445.3125","79.3650793650794","47.6190476190476","936.507936507937","27160","NaN"
"70219","87.6510106690343","174.766998643958","437.780137455129","388.200672954856","75.1724555788716","40.4774760809308","840.706337228192","24560","NaN"
"70220","90.1472796351359","179.778880153516","433.505800856346","372.7369117341","76.6909908382363","204.509308901963","964.197759445473","25020","NaN"
"70221","98.9192465543216","151.096309049255","444.017722464386","415.828805775646","94.4514919574574","62.9676613049717","867.094270527892","28200","NaN"
"70222","50","220","490","410","129.62962962963","55.5555555555556","981.481481481482","24610","NaN"
"70224","75.9926571648245","195.519712265957","473.612711914548","416.372933117269","52.9509926008209","2.94172181115672","804.528753923916","27510","NaN"
"70225","80","130","480","400","138.305754507285","103.729315880464","1000","28460","NaN"
"70226","131.488449273907","161.910835744822","346.422080714269","294.026090098724","111.018160888932","49.3414048395252","926.114202102457","23940","NaN"
"70227","109.159873206774","81.5056742179262","370.447693859231","315.561330075868","173.320293361761","186.45061861644","681.048762787058","22780","NaN"
"70228","109.631147540984","175.204918032787","370.901639344262","327.868852459016","177.257525083612","21.7391304347826","769.230769230769","23790","NaN"
"70229","124.420460962891","153.129262292175","394.300220362675","359.578020147527","46.4368204871104","23.2184102435552","992.211998609247","24430","NaN"
"70230","173.469387755102","142.857142857143","255.102040816327","193.877551020409","243.257235661652","173.755168329752","1000","NaN","NaN"
"70231","138.888888888889","111.111111111111","416.666666666668","277.777777777778","85.4092526690394","128.113879003559","1000","NaN","NaN"
"70232","98.4848484848487","189.39393939394","454.545454545454","318.181818181818","135.336920695429","30.0748712656508","924.402135568591","25470","NaN"
"70233","103.174603174602","126.984126984126","436.507936507935","333.333333333332","40.1440213473267","133.813404491089","985.999278404041","23400","NaN"
"70234","72.072072072072","175.675675675676","495.495495495498","414.414414414415","79.7010248114929","97.4123636584912","982.48236624461","28140","NaN"
"70235","93.5251798561151","187.05035971223","431.654676258993","388.489208633093","150.038932919407","27.2798059853469","960.192842205069","23720","NaN"
"70236","103.52422907489","187.224669603524","438.325991189427","389.867841409692","71.1111111111111","40","933.333333333333","26180","NaN"
"70237","268.518518518519","111.111111111111","287.037037037037","231.481481481481","157.894736842105","184.210526315789","973.684210526316","23620","NaN"
"70238","132.8125","171.875","398.4375","320.3125","117.647058823529","58.8235294117647","1000","23620","NaN"
"70239","89.5522388059701","139.303482587065","467.661691542288","412.935323383084","85.7129503482669","94.2842453830933","850.620142616017","29670","NaN"
"70240","94.0556809631302","179.834462001505","421.369450714823","383.747178329571","119.081779053085","24.390243902439","895.265423242468","23150","NaN"
"70242","81.081081081081","148.648648648649","432.432432432432","310.810810810811","128.054535920294","221.185107498689","908.127949659151","21310","NaN"
"70243","96.6041090394259","188.539423584268","440.092609867858","333.784655840486","112.057541901632","39.2201396655712","879.366670586463","22660","NaN"
"70244","58.3333333333333","200","475","325","100","114.285714285714","942.857142857143","24300","NaN"
"70245","116.229812020122","149.58962139264","412.761450886947","353.719883505428","157.046979865772","63.0872483221477","844.295302013423","24430","NaN"
"70247","241.908449757543","129.652346602647","259.003585599824","201.879300887255","104.23100313589","241.034194751745","987.758050544591","23370","NaN"
"70248","74.4083040272047","184.995725110163","438.026813396857","393.181755534505","55.483414270801","17.9505163817297","874.671574526151","29150","NaN"
"70249","100.840336134453","184.873949579832","420.168067226891","327.731092436975","106.767495513971","45.757498077416","1000","24570","NaN"
"70250","68.3723762711192","211.451646201974","467.756006936931","414.666768290558","129.591384918651","27.7695824825681","962.969191148519","27370","NaN"
"70251","108.910891089109","178.217821782178","227.722772277228","138.613861386139","151.515151515152","151.515151515152","878.787878787879","NaN","NaN"
"70252","140.449438202247","151.685393258427","455.056179775281","365.168539325843","144.541215037453","117.43973721793","973.324612732121","23950","NaN"
"70253","91.2819592638101","179.386870352253","421.72639232712","388.542771091644","85.0978430067915","92.1893299240241","877.081673569229","26790","NaN"
"70254","62.2710622710623","186.813186813187","520.14652014652","476.190476190476","84.6153846153846","46.1538461538462","923.076923076923","27950","NaN"
"70255","67.2097759674134","122.199592668024","425.661914460285","376.782077393075","148.514851485149","49.5049504950495","831.683168316832","23520","NaN"
"70256","117.813202307216","153.598134089502","415.915416297365","329.249271544246","109.250407928955","245.813417840149","980.752399620928","24310","NaN"
"70257","76.7849588895397","192.989598995293","463.793484507322","414.38089562418","86.0358477522446","34.9520631493493","750.420430297312","24620","NaN"
"70258","113.178792969904","163.656183104783","389.10799269681","346.851097718638","69.4040505801618","8.04684644407674","894.412835441942","24560","NaN"
"70259","95.2656247004381","139.388754310741","417.381691032167","373.668896289244","43.4503125624209","48.8816016327235","918.92452293645","26650","NaN"
"70260","79.7929237277284","176.243747077512","464.349410689244","398.568042040493","64.0195033184047","15.2427388853344","938.958082593866","27780","NaN"
"70261","123.176377258427","156.363104391824","384.097272790091","338.954453775027","78.2313283038443","14.081639094692","864.684066362438","28060","NaN"
"70262","108.108108108108","168.918918918919","439.189189189189","344.594594594595","63.247181851808","88.5460545925312","911.251764148199","26100","NaN"
"70263","70.1521181179934","192.033147030378","419.742301216073","343.609340945768","130.905788952404","84.7037457927322","984.145368597758","26480","NaN"
"70265","139.072847682119","99.3377483443707","423.841059602649","364.238410596026","102.413096459723","125.171562339661","967.744676757312","25410","NaN"
