area_code,area_name,births_2024,births_2015,births_growth_2015_2024_pct,taxable_income_2024_thousand_yen,taxable_income_2015_thousand_yen,taxable_income_growth_2015_2024_pct
23561,設楽町,9.0,15.0,-40.0,5182563.0,5884233.0,-11.924578785374408
23562,東栄町,7.0,9.0,-22.22222222222222,3149331.0,3341588.0,-5.7534621263902075
23563,豊根村,2.0,4.0,-50.0,1222977.0,1267903.0,-3.543330996140872
24201,津市,1419.0,2135.0,-33.53629976580797,456450830.0,428744633.0,6.462167655868941
24202,四日市市,1832.0,2611.0,-29.835312140942165,570501326.0,479348731.0,19.015924963406235
24203,伊勢市,554.0,978.0,-43.353783231083845,179096798.0,167009563.0,7.2374508278906164
24204,松阪市,803.0,1330.0,-39.62406015037594,233993228.0,210818001.0,10.993001968555808
24205,桑名市,675.0,1158.0,-41.70984455958549,262009580.0,223397935.0,17.28379673697521
24207,鈴鹿市,1103.0,1628.0,-32.24815724815725,335564487.0,290785235.0,15.399424252060115
24208,名張市,295.0,591.0,-50.08460236886633,106878629.0,104391230.0,2.3827662534486853
24209,尾鷲市,46.0,86.0,-46.51162790697674,19892481.0,20700376.0,-3.902803504631993
24210,亀山市,310.0,416.0,-25.48076923076923,78918653.0,67589818.0,16.761156243977457
24211,鳥羽市,45.0,100.0,-55.00000000000001,19000046.0,20114739.0,-5.54167270079915
24212,熊野市,41.0,102.0,-59.80392156862745,16462244.0,16495404.0,-0.20102569176238425
24214,いなべ市,247.0,338.0,-26.923076923076923,75135247.0,65418574.0,14.853079799629995
24215,志摩市,146.0,250.0,-41.6,53185792.0,50606264.0,5.097250411530083
24216,伊賀市,341.0,612.0,-44.28104575163398,126589246.0,115980527.0,9.14698292412484
24303,木曽岬町,15.0,21.0,-28.57142857142857,8717918.0,8410446.0,3.6558346608491394
24324,東員町,163.0,177.0,-7.909604519774012,40921673.0,37904014.0,7.961317764392975
24341,菰野町,226.0,329.0,-31.30699088145897,70784950.0,59368162.0,19.230489230911342
24343,朝日町,72.0,117.0,-38.46153846153847,21208181.0,16651152.0,27.36764999803017
24344,川越町,136.0,176.0,-22.727272727272727,28233192.0,22208582.0,27.127396066979877
24441,多気町,46.0,94.0,-51.06382978723404,18093073.0,17413710.0,3.901311093385614
24442,明和町,107.0,158.0,-32.278481012658226,31568160.0,27239863.0,15.889569635500736
24443,大台町,25.0,57.0,-56.14035087719298,9667946.0,10161941.0,-4.861226806965322
24461,玉城町,74.0,135.0,-45.18518518518518,21030130.0,18933368.0,11.074426905978903
24470,度会町,26.0,62.0,-58.06451612903226,9930570.0,10014121.0,-0.8343318400087236
24471,大紀町,9.0,38.0,-76.31578947368422,7711632.0,8669068.0,-11.044278346876505
24472,南伊勢町,26.0,47.0,-44.680851063829785,11109273.0,12591973.0,-11.774961715689829
24543,紀北町,39.0,73.0,-46.57534246575342,15891548.0,15670845.0,1.408366938732404
24561,御浜町,29.0,47.0,-38.297872340425535,9397792.0,8349608.0,12.553691143344695
24562,紀宝町,46.0,84.0,-45.23809523809524,11865847.0,10645220.0,11.466432821491711
25201,大津市,2157.0,2925.0,-26.256410256410255,606447851.0,511256727.0,18.619045769543487
25202,彦根市,666.0,973.0,-31.551901336073996,189705799.0,153902852.0,23.26334212442015
25203,長浜市,605.0,951.0,-36.38275499474238,170243309.0,150214773.0,13.333266495699462
25204,近江八幡市,536.0,791.0,-32.23767383059418,129847649.0,108913280.0,19.22113538404132
25206,草津市,1055.0,1292.0,-18.343653250773993,277778315.0,204879050.0,35.58161022320242
25207,守山市,661.0,822.0,-19.586374695863746,157172905.0,120035461.0,30.938727348245866
25208,栗東市,670.0,950.0,-29.47368421052631,130989067.0,104925220.0,24.840402526675664
25209,甲賀市,460.0,687.0,-33.04221251819505,134836853.0,118681177.0,13.612669176679972
25210,野洲市,321.0,483.0,-33.54037267080746,86792447.0,74021263.0,17.253399202334606
25211,湖南市,282.0,500.0,-43.6,85771745.0,77033701.0,11.343144476467513
25212,高島市,202.0,279.0,-27.598566308243726,59711222.0,55887428.0,6.841957371879773
25213,東近江市,645.0,980.0,-34.183673469387756,169995818.0,144926809.0,17.297703008143923
25214,米原市,187.0,303.0,-38.28382838283829,56135219.0,50569969.0,11.005049261548885
25383,日野町,95.0,167.0,-43.11377245508982,29390559.0,27203028.0,8.041498174394409
25384,竜王町,53.0,92.0,-42.391304347826086,17169213.0,17012993.0,0.9182393715203433
25425,愛荘町,123.0,249.0,-50.602409638554214,31280813.0,26257629.0,19.130379212837532
25441,豊郷町,28.0,68.0,-58.82352941176471,8861650.0,7471043.0,18.613291343658442
25442,甲良町,17.0,55.0,-69.0909090909091,8188739.0,7429932.0,10.212839094624284
25443,多賀町,32.0,55.0,-41.81818181818181,10283471.0,8984922.0,14.452535035919064
26100,京都府 京都市,,,,2545946812.0,2072211626.0,22.861332310660437
26101,北区,470.0,770.0,-38.961038961038966,,,
26102,上京区,288.0,487.0,-40.86242299794661,,,
26103,左京区,613.0,1074.0,-42.923649906890134,,,
26104,中京区,559.0,915.0,-38.907103825136616,,,
26105,東山区,101.0,242.0,-58.26446280991735,,,
26106,下京区,401.0,656.0,-38.8719512195122,,,
26107,南区,708.0,890.0,-20.44943820224719,,,
26108,右京区,1037.0,1538.0,-32.57477243172952,,,
26109,伏見区,1396.0,2167.0,-35.57914167051223,,,
26110,山科区,679.0,1027.0,-33.88510223953262,,,
26111,西京区,838.0,1304.0,-35.736196319018404,,,
26201,福知山市,510.0,720.0,-29.166666666666668,109923603.0,93047593.0,18.136965670890596
26202,舞鶴市,397.0,748.0,-46.92513368983957,112307421.0,102694429.0,9.360772627695315
26203,綾部市,101.0,220.0,-54.090909090909086,40105868.0,35983589.0,11.455997343677975
26204,宇治市,901.0,1330.0,-32.25563909774436,285352075.0,253881358.0,12.395836089706123
26205,宮津市,79.0,98.0,-19.387755102040817,19534798.0,18958662.0,3.038906437595649
26206,亀岡市,473.0,642.0,-26.323987538940806,119743657.0,107406923.0,11.485976560374977
26207,城陽市,395.0,550.0,-28.18181818181818,106221867.0,95303493.0,11.45642584160058
26208,向日市,327.0,429.0,-23.776223776223777,103951873.0,76491217.0,35.90040409476032
26209,長岡京市,568.0,714.0,-20.448179271708682,156552174.0,125954966.0,24.29218074656937
26210,八幡市,297.0,509.0,-41.650294695481335,104657411.0,93279510.0,12.197642333241244
26211,京田辺市,411.0,531.0,-22.598870056497177,131255192.0,97894082.0,34.0787811872019
26212,京丹後市,236.0,357.0,-33.89355742296919,59807957.0,52983574.0,12.880186225262946
26213,南丹市,117.0,188.0,-37.765957446808514,36046872.0,33162285.0,8.698396386135636
26214,木津川市,446.0,664.0,-32.831325301204814,128365454.0,103152722.0,24.442139297109385
26303,大山崎町,170.0,135.0,25.925925925925924,27103986.0,22021884.0,23.077507809958494
26322,久御山町,63.0,127.0,-50.39370078740157,22217168.0,18923981.0,17.402189317353468
26343,井手町,32.0,42.0,-23.809523809523807,8971322.0,8663566.0,3.5523016734679462
26344,宇治田原町,39.0,53.0,-26.41509433962264,13683733.0,12023811.0,13.805290186281205
26364,笠置町,1.0,5.0,-80.0,1220509.0,1405533.0,-13.163974093813522
26365,和束町,5.0,11.0,-54.54545454545454,3685787.0,3836154.0,-3.919733149399111
26366,精華町,157.0,286.0,-45.10489510489511,66819676.0,57550655.0,16.10584796993188
26367,南山城村,3.0,8.0,-62.5,2531178.0,2905237.0,-12.875335127564464
26407,京丹波町,33.0,72.0,-54.166666666666664,13922273.0,19648376.0,-29.142881834101708
26463,伊根町,7.0,5.0,40.0,1988826.0,1811300.0,9.80102688676641
26465,与謝野町,80.0,149.0,-46.308724832214764,22948119.0,20936564.0,9.607856379872075
27100,大阪府 大阪市,,,,4970252105.0,3575499730.0,39.00859964545432
27102,都島区,688.0,879.0,-21.729237770193404,,,
27103,福島区,676.0,831.0,-18.65222623345367,,,
27104,此花区,337.0,614.0,-45.11400651465798,,,
27106,西区,780.0,1101.0,-29.155313351498634,,,
27107,港区,414.0,596.0,-30.536912751677853,,,
27108,大正区,281.0,449.0,-37.41648106904232,,,
27109,天王寺区,601.0,770.0,-21.948051948051948,,,
27111,浪速区,433.0,593.0,-26.981450252951095,,,
27113,西淀川区,548.0,737.0,-25.64450474898236,,,
27114,東淀川区,1106.0,1398.0,-20.88698140200286,,,
27115,東成区,541.0,627.0,-13.716108452950559,,,
27116,生野区,618.0,766.0,-19.321148825065272,,,
27117,旭区,585.0,703.0,-16.78520625889047,,,
27118,城東区,1126.0,1379.0,-18.346627991298043,,,
27119,阿倍野区,692.0,951.0,-27.23449001051525,,,
27120,住吉区,959.0,1250.0,-23.28,,,
27121,東住吉区,845.0,984.0,-14.126016260162602,,,
27122,西成区,321.0,470.0,-31.70212765957447,,,
27123,淀川区,1152.0,1479.0,-22.10953346855984,,,
27124,鶴見区,808.0,1221.0,-33.824733824733826,,,
27125,住之江区,504.0,868.0,-41.935483870967744,,,
27126,平野区,1032.0,1516.0,-31.926121372031663,,,
27127,北区,1161.0,1159.0,0.1725625539257981,,,
27128,中央区,956.0,1010.0,-5.346534653465347,,,
27140,大阪府 堺市,,,,1339908997.0,1118591316.0,19.785392380071006
27141,堺区,965.0,1117.0,-13.60787824529991,,,
27142,中区,703.0,1159.0,-39.34426229508197,,,
27143,東区,568.0,669.0,-15.097159940209268,,,
27144,西区,812.0,1186.0,-31.534569983136596,,,
27145,南区,477.0,914.0,-47.81181619256017,,,
27146,北区,1220.0,1663.0,-26.638604930847865,,,
27147,美原区,162.0,261.0,-37.93103448275862,,,
27202,岸和田市,1165.0,1581.0,-26.31246046805819,272680694.0,234447120.0,16.307973414218097
27203,豊中市,2755.0,3633.0,-24.167354803192953,855309250.0,682197298.0,25.375643161811528
27204,池田市,629.0,786.0,-19.974554707379134,206910603.0,170829857.0,21.120866477105345
27205,吹田市,2824.0,3447.0,-18.073687264287784,851596720.0,641606285.0,32.728861906332476
27206,泉大津市,488.0,644.0,-24.22360248447205,114673479.0,94971312.0,20.745387828273866
27207,高槻市,2149.0,2901.0,-25.92209582902447,607930937.0,518455124.0,17.2581596473912
27208,貝塚市,395.0,728.0,-45.74175824175824,118734092.0,106887098.0,11.083652023184314
27209,守口市,970.0,1064.0,-8.834586466165414,218378467.0,175371992.0,24.52300079935227
27210,枚方市,2240.0,2967.0,-24.502864846646442,657786153.0,576060488.0,14.186993675566931
27211,茨木市,2117.0,2596.0,-18.451463790446844,558936354.0,438358058.0,27.506804950760138
27212,八尾市,1527.0,1993.0,-23.381836427496236,414832230.0,347194848.0,19.481101862433167
27213,泉佐野市,595.0,783.0,-24.010217113665387,152860917.0,120418111.0,26.94179947732281
27214,富田林市,479.0,727.0,-34.11279229711142,164964194.0,154719726.0,6.621306968963996
27215,寝屋川市,1318.0,1875.0,-29.706666666666663,332061517.0,293091957.0,13.2960182186098
27216,河内長野市,366.0,628.0,-41.71974522292994,148112237.0,148377617.0,-0.1788544696738188
27217,松原市,699.0,794.0,-11.964735516372796,167597565.0,139726518.0,19.946855757187052
27218,大東市,647.0,887.0,-27.05749718151071,176217957.0,149416762.0,17.937207741123448
27219,和泉市,1095.0,1407.0,-22.174840085287848,287706868.0,242697914.0,18.545257871478864
27220,箕面市,764.0,1119.0,-31.724754244861487,299017044.0,242433832.0,23.339651703397568
27221,柏原市,339.0,516.0,-34.30232558139535,101472314.0,90649375.0,11.939342107984748
27222,羽曳野市,603.0,733.0,-17.735334242837652,157437220.0,138309418.0,13.829717655235886
27223,門真市,632.0,826.0,-23.486682808716708,168897962.0,137060595.0,23.228679986395797
27224,摂津市,708.0,806.0,-12.158808933002481,148201868.0,112723713.0,31.47355073373071
27225,高石市,335.0,483.0,-30.641821946169774,94460558.0,81853351.0,15.402187993500718
27226,藤井寺市,339.0,484.0,-29.958677685950413,98524688.0,86087618.0,14.446990506811327
27227,東大阪市,2692.0,3480.0,-22.64367816091954,740798138.0,608089949.0,21.82377610717588
27228,泉南市,327.0,535.0,-38.87850467289719,70149933.0,64454910.0,8.835669772869128
27229,四條畷市,318.0,411.0,-22.62773722627737,85910791.0,72215001.0,18.965297805645672
27230,交野市,481.0,592.0,-18.75,130204088.0,111545317.0,16.727525190501723
27231,大阪狭山市,330.0,437.0,-24.485125858123567,101422227.0,86907137.0,16.701838883496993
27232,阪南市,173.0,322.0,-46.273291925465834,70414498.0,66802658.0,5.406730971692773
27301,島本町,224.0,273.0,-17.94871794871795,57406715.0,45740652.0,25.504802598791116
27321,豊能町,45.0,58.0,-22.413793103448278,26032400.0,30410179.0,-14.395768601033227
27322,能勢町,24.0,37.0,-35.13513513513514,10479819.0,11748007.0,-10.794920363939177
27341,忠岡町,98.0,127.0,-22.83464566929134,22996148.0,19050735.0,20.71003034791046
27361,熊取町,189.0,276.0,-31.521739130434785,64231380.0,58588778.0,9.630857977614758
27362,田尻町,48.0,72.0,-33.33333333333333,12784064.0,10191402.0,25.439699071825444
27366,岬町,40.0,68.0,-41.17647058823529,18552929.0,18366554.0,1.014752141310776
27381,太子町,53.0,73.0,-27.397260273972602,19291104.0,17728958.0,8.811267983149376
27382,河南町,47.0,85.0,-44.70588235294118,20824993.0,20370783.0,2.229713015940526
27383,千早赤阪村,13.0,22.0,-40.909090909090914,5532833.0,6310730.0,-12.326577115484262
28100,兵庫県 神戸市,,,,2706631047.0,2311712129.0,17.083395161785734
28101,東灘区,1179.0,1897.0,-37.849235635213496,,,
28102,灘区,797.0,1176.0,-32.22789115646258,,,
28105,兵庫区,608.0,861.0,-29.38443670150987,,,
28106,長田区,434.0,630.0,-31.11111111111111,,,
28107,須磨区,867.0,1142.0,-24.080560420315237,,,
28108,垂水区,1093.0,1855.0,-41.078167115902964,,,
28109,北区,1026.0,1500.0,-31.6,,,
28110,中央区,818.0,1047.0,-21.872015281757403,,,
28111,西区,1064.0,1801.0,-40.92171016102166,,,
28201,姫路市,3264.0,4597.0,-28.997172068740483,866472973.0,718960930.0,20.517393483398326
28202,尼崎市,3122.0,3909.0,-20.133026349449988,751795273.0,603586027.0,24.554784135186747
28203,明石市,2531.0,2634.0,-3.9104024297646167,506500984.0,406211312.0,24.689039678934396
28204,西宮市,3210.0,4395.0,-26.96245733788396,1096520987.0,888368833.0,23.430825831324498
28205,洲本市,198.0,270.0,-26.666666666666668,55663599.0,49731902.0,11.927347962681981
28206,芦屋市,451.0,716.0,-37.011173184357546,380865372.0,266221781.0,43.063189859735786
28207,伊丹市,1224.0,1768.0,-30.76923076923077,343999229.0,282990954.0,21.558383452779907
28208,相生市,111.0,212.0,-47.64150943396226,37024619.0,35755088.0,3.5506303326676187
28209,豊岡市,350.0,599.0,-41.56928213689483,99001745.0,89383035.0,10.761225550240043
28210,加古川市,1543.0,2269.0,-31.996474217717058,426697493.0,362621834.0,17.670105049438366
28212,赤穂市,188.0,325.0,-42.15384615384615,63902775.0,60095098.0,6.336085848466376
28213,西脇市,156.0,305.0,-48.85245901639344,51845471.0,46586117.0,11.289530741529713
28214,宝塚市,1162.0,1745.0,-33.409742120343836,461490136.0,400444665.0,15.244421098730331
28215,三木市,259.0,476.0,-45.588235294117645,104160867.0,97670785.0,6.6448549584197565
28216,高砂市,488.0,727.0,-32.874828060522695,130992968.0,120736135.0,8.495247094003796
28217,川西市,782.0,1070.0,-26.91588785046729,257239864.0,232568348.0,10.608286214425016
28218,小野市,190.0,397.0,-52.141057934508815,66659283.0,57480491.0,15.968534437188437
28219,三田市,468.0,780.0,-40.0,190074976.0,184763799.0,2.8745766371690595
28220,加西市,161.0,281.0,-42.704626334519574,60772006.0,55524105.0,9.45157242966816
28221,丹波篠山市,185.0,277.0,-33.2129963898917,52722741.0,48839769.0,7.950430723781679
28222,養父市,89.0,146.0,-39.04109589041096,25036711.0,25155604.0,-0.47263027355654036
28223,丹波市,283.0,450.0,-37.111111111111114,78059430.0,72481751.0,7.695287328254528
28224,南あわじ市,156.0,362.0,-56.9060773480663,55460322.0,50807400.0,9.157961241866342
28225,朝来市,111.0,207.0,-46.3768115942029,36049213.0,33845395.0,6.5114264436860605
28226,淡路市,168.0,299.0,-43.812709030100336,57369800.0,44505605.0,28.9046626823745
28227,宍粟市,143.0,239.0,-40.1673640167364,44842889.0,43991284.0,1.9358493832551011
28228,加東市,263.0,369.0,-28.72628726287263,57619375.0,49154718.0,17.220436500113784
28229,たつの市,326.0,596.0,-45.302013422818796,103167731.0,94075378.0,9.664965683156755
28301,猪名川町,70.0,141.0,-50.35460992907801,44877823.0,44085346.0,1.7975973240631933
28365,多可町,48.0,116.0,-58.620689655172406,23676202.0,23165164.0,2.2060625169759214
28381,稲美町,178.0,207.0,-14.009661835748794,43608544.0,39118703.0,11.477479199655468
28382,播磨町,239.0,307.0,-22.149837133550488,52198756.0,43706295.0,19.430750192849793
28442,市川町,28.0,66.0,-57.57575757575758,13879467.0,14077160.0,-1.4043528666293486
28443,福崎町,112.0,158.0,-29.11392405063291,28048207.0,23449448.0,19.611374220834538
28446,神河町,35.0,70.0,-50.0,13018908.0,12802701.0,1.6887608325774381
28464,太子町,199.0,284.0,-29.929577464788732,49590789.0,43970367.0,12.782294948777661
28481,上郡町,34.0,70.0,-51.42857142857142,17361432.0,17909902.0,-3.0623841492823356
28501,佐用町,35.0,87.0,-59.77011494252874,17220529.0,18076027.0,-4.732776732409174
28585,香美町,47.0,106.0,-55.660377358490564,17853768.0,17762587.0,0.5133317573616951
28586,新温泉町,42.0,75.0,-44.0,14664739.0,14208469.0,3.2112537951837035
29201,奈良市,1746.0,2549.0,-31.502550019615533,629299579.0,554763548.0,13.435639610553505
29202,大和高田市,276.0,435.0,-36.55172413793103,82369181.0,74966413.0,9.874779522931156
29203,大和郡山市,413.0,608.0,-32.07236842105263,118949601.0,107535842.0,10.613911406394157
29204,天理市,345.0,571.0,-39.57968476357268,81522313.0,72582633.0,12.316555118632856
29205,橿原市,726.0,961.0,-24.453694068678463,184801086.0,159857858.0,15.603379347169785
29206,桜井市,255.0,441.0,-42.17687074829932,72635590.0,65982633.0,10.08289105407479
29207,五條市,64.0,161.0,-60.24844720496895,31747435.0,32544693.0,-2.449732741371996
29208,御所市,83.0,120.0,-30.833333333333336,27453418.0,27263177.0,0.6977946847500569
29209,生駒市,584.0,913.0,-36.03504928806134,244294421.0,206832461.0,18.112224657037757
29210,香芝市,576.0,785.0,-26.62420382165605,136985782.0,112849469.0,21.388060762607573
29211,葛城市,259.0,364.0,-28.846153846153843,52140704.0,43044115.0,21.13317697436688
29212,宇陀市,70.0,138.0,-49.275362318840585,30968759.0,33397177.0,-7.271327154387929
29322,山添村,7.0,12.0,-41.66666666666667,3304595.0,3767443.0,-12.285467888963417
29342,平群町,88.0,105.0,-16.19047619047619,26279426.0,25870671.0,1.579993808432723
29343,三郷町,116.0,185.0,-37.2972972972973,33746785.0,29579112.0,14.089919264648648
29344,斑鳩町,160.0,198.0,-19.19191919191919,42994341.0,36554553.0,17.616924490910886
29345,安堵町,23.0,43.0,-46.51162790697674,8324597.0,8529541.0,-2.402755318252178
29361,川西町,27.0,58.0,-53.44827586206896,10680010.0,9961156.0,7.2165720524806565
29362,三宅町,27.0,32.0,-15.625,8577179.0,8228914.0,4.232210957606314
29363,田原本町,213.0,228.0,-6.578947368421052,43926518.0,38794795.0,13.227864717418921
29385,曽爾村,4.0,5.0,-20.0,1203174.0,1384537.0,-13.099180448048697
29386,御杖村,4.0,5.0,-20.0,1082890.0,1183571.0,-8.506545023492466
29401,高取町,17.0,36.0,-52.77777777777778,7385707.0,7650261.0,-3.4581042398422746
29402,明日香村,18.0,29.0,-37.93103448275862,6577675.0,6433937.0,2.234059798844782
29424,上牧町,81.0,99.0,-18.181818181818183,29438509.0,28287640.0,4.068451804392307
29425,王寺町,150.0,254.0,-40.94488188976378,41184102.0,38232807.0,7.7192736593993745
29426,広陵町,225.0,265.0,-15.09433962264151,60613556.0,51714458.0,17.208143223699647
29427,河合町,68.0,92.0,-26.08695652173913,26558533.0,26750099.0,-0.7161319290818325
29441,吉野町,14.0,23.0,-39.130434782608695,7565030.0,7448382.0,1.566085090694865
29442,大淀町,38.0,69.0,-44.927536231884055,20666189.0,19606904.0,5.402612263516973
29443,下市町,4.0,19.0,-78.94736842105263,5271859.0,5967720.0,-11.660416373422345
29444,奈良県 黒滝村,,,,620690.0,687196.0,-9.67787938230141
29446,奈良県 天川村,,,,1214923.0,1218680.0,-0.3082843732563101
29447,奈良県 野迫川村,,,,365983.0,430498.0,-14.986132339755354
29449,十津川村,7.0,15.0,-53.333333333333336,3548821.0,3392615.0,4.604294917047764
29450,下北山村,1.0,3.0,-66.66666666666666,915349.0,914601.0,0.08178429719626373
29451,奈良県 上北山村,,,,626457.0,697848.0,-10.230164735013929
29452,奈良県 川上村,,,,1194034.0,1331207.0,-10.304407954585576
29453,東吉野村,1.0,4.0,-75.0,1264946.0,1492478.0,-15.245249846228889
30201,和歌山市,2003.0,2958.0,-32.285327924273155,537500637.0,472730042.0,13.701391755423915
30202,海南市,195.0,327.0,-40.36697247706422,64058046.0,60272531.0,6.280663740502286
30203,橋本市,254.0,407.0,-37.59213759213759,79020706.0,76728373.0,2.987594953955299
30204,有田市,100.0,193.0,-48.18652849740933,33453875.0,30150042.0,10.957971468165782
30205,御坊市,96.0,194.0,-50.51546391752577,28191142.0,24739899.0,13.95010949721339
30206,田辺市,313.0,556.0,-43.70503597122302,84562164.0,78249034.0,8.06799736339237
30207,新宮市,98.0,208.0,-52.88461538461539,32541144.0,30862067.0,5.440585039232791
30208,紀の川市,262.0,403.0,-34.98759305210918,74634003.0,68973465.0,8.206834323895428
30209,岩出市,324.0,476.0,-31.932773109243694,76519517.0,63717034.0,20.09271649399123
30304,紀美野町,20.0,31.0,-35.483870967741936,8405070.0,8813076.0,-4.629552723702825
30341,かつらぎ町,55.0,110.0,-50.0,17870189.0,16601842.0,7.6397968370015805
30343,九度山町,7.0,18.0,-61.111111111111114,4367537.0,4757177.0,-8.190571845445312
30344,高野町,7.0,11.0,-36.36363636363637,3223259.0,3651361.0,-11.724450143384892
30361,湯浅町,40.0,70.0,-42.857142857142854,12368741.0,11251942.0,9.925388879537417
30362,広川町,25.0,39.0,-35.8974358974359,7156055.0,6330804.0,13.03548490839394
30366,有田川町,174.0,215.0,-19.069767441860467,33669061.0,27049815.0,24.470577710050883
30381,美浜町,21.0,48.0,-56.25,7962416.0,8157284.0,-2.388883358725772
30382,日高町,60.0,77.0,-22.07792207792208,10175927.0,8101990.0,25.597871634005966
30383,由良町,19.0,24.0,-20.833333333333336,5523065.0,5342589.0,3.3780625835152205
30390,印南町,33.0,51.0,-35.294117647058826,8217360.0,7648399.0,7.438955525202072
30391,みなべ町,43.0,82.0,-47.5609756097561,14815749.0,12761274.0,16.09929384793399
30392,日高川町,39.0,55.0,-29.09090909090909,10338535.0,9874041.0,4.7041935515560445
30401,白浜町,61.0,127.0,-51.96850393700787,23437040.0,20690421.0,13.274833798693608
30404,上富田町,102.0,122.0,-16.39344262295082,20346123.0,15783951.0,28.903865705107673
30406,すさみ町,9.0,11.0,-18.181818181818183,3467782.0,3569413.0,-2.847274888055823
30421,那智勝浦町,49.0,88.0,-44.31818181818182,13897768.0,13743382.0,1.1233479503080102
30422,太地町,12.0,21.0,-42.857142857142854,2856421.0,2969769.0,-3.816727833040213
30424,和歌山県 古座川町,,,,1918135.0,1970090.0,-2.637189163946825
30427,北山村,2.0,6.0,-66.66666666666666,495367.0,413003.0,19.942712280540334
30428,串本町,34.0,91.0,-62.637362637362635,14693996.0,14248139.0,3.129229719053134
31201,鳥取市,1029.0,1640.0,-37.25609756097561,249422327.0,214170155.0,16.459890034631574
31202,米子市,1021.0,1442.0,-29.195561719833563,216219852.0,182437671.0,18.51710823473514
31203,倉吉市,246.0,383.0,-35.77023498694517,55757347.0,49890752.0,11.758882688318668
31204,境港市,182.0,269.0,-32.342007434944236,43251527.0,38183066.0,13.274106903830091
31302,岩美町,49.0,64.0,-23.4375,11863541.0,10775477.0,10.097594751489886
31325,若桜町,7.0,12.0,-41.66666666666667,2627836.0,2788414.0,-5.758757487231093
31328,智頭町,15.0,34.0,-55.88235294117647,5834296.0,5898653.0,-1.0910457014508228
31329,八頭町,63.0,76.0,-17.105263157894736,17106290.0,15928089.0,7.397001611429971
31364,三朝町,19.0,45.0,-57.77777777777777,6035678.0,5800220.0,4.059466709883418
31370,湯梨浜町,118.0,149.0,-20.80536912751678,19304147.0,16272479.0,18.630646258630907
31371,琴浦町,62.0,109.0,-43.11926605504588,17699789.0,16530858.0,7.071205862393834
31372,北栄町,73.0,109.0,-33.02752293577982,16586979.0,14718121.0,12.697667045949684
31384,日吉津村,29.0,26.0,11.538461538461538,5506153.0,4285709.0,28.477061788376208
31386,大山町,65.0,118.0,-44.91525423728814,15734091.0,15562013.0,1.1057566909884988
31389,南部町,38.0,59.0,-35.59322033898305,11487338.0,10467962.0,9.738055984536436
31390,伯耆町,45.0,56.0,-19.642857142857142,11624339.0,11048286.0,5.2139580745827905
31401,日南町,16.0,16.0,0.0,4011923.0,3880966.0,3.374340305995981
31402,日野町,5.0,8.0,-37.5,2528108.0,2796355.0,-9.59273768888428
31403,江府町,10.0,9.0,11.11111111111111,2446937.0,2572522.0,-4.88178526753124
32201,松江市,1249.0,1864.0,-32.993562231759654,299089258.0,259880791.0,15.087096991327842
32202,浜田市,255.0,438.0,-41.78082191780822,64806435.0,63466038.0,2.1119909832720296
32203,出雲市,1183.0,1573.0,-24.793388429752067,251338757.0,204231770.0,23.065454997525606
32204,益田市,214.0,310.0,-30.967741935483872,55246637.0,50833600.0,8.681338720846055
32205,大田市,128.0,233.0,-45.06437768240343,37064247.0,35216468.0,5.246917436467507
32206,安来市,136.0,256.0,-46.875,45107805.0,43841800.0,2.887666564785205
32207,江津市,89.0,163.0,-45.39877300613497,26307064.0,25386424.0,3.6265052533590394
32209,雲南市,139.0,254.0,-45.2755905511811,44990064.0,41042990.0,9.616926057287737
32343,奥出雲町,22.0,76.0,-71.05263157894737,11630632.0,11859057.0,-1.9261649556115634
32386,飯南町,13.0,22.0,-40.909090909090914,4445033.0,4204823.0,5.712725601053838
32441,川本町,12.0,21.0,-42.857142857142854,3251719.0,3129682.0,3.899341850066556
32448,美郷町,14.0,27.0,-48.148148148148145,4087068.0,3922068.0,4.206964285167927
32449,邑南町,34.0,70.0,-51.42857142857142,10619310.0,9842208.0,7.895606351745461
32501,津和野町,18.0,38.0,-52.63157894736842,6382877.0,6448612.0,-1.019366648202745
32505,吉賀町,26.0,43.0,-39.53488372093023,6130635.0,5783495.0,6.002252962957519
32525,海士町,12.0,19.0,-36.84210526315789,2849208.0,2468690.0,15.413761954720925
32526,西ノ島町,8.0,18.0,-55.55555555555556,3672779.0,3353089.0,9.534193694232393
32527,知夫村,5.0,3.0,66.66666666666666,739177.0,572685.0,29.07217754961279
32528,隠岐の島町,65.0,123.0,-47.15447154471545,19082339.0,16135317.0,18.2644195958468
33100,岡山県 岡山市,,,,1178123181.0,995423106.0,18.354011866789037
33101,北区,2004.0,2762.0,-27.443881245474294,,,
33102,中区,1023.0,1483.0,-31.018206338503035,,,
33103,東区,487.0,665.0,-26.766917293233085,,,
33104,南区,1079.0,1539.0,-29.889538661468485,,,
33202,倉敷市,3297.0,4363.0,-24.43272977309191,764561421.0,629599075.0,21.43623638583014
33203,津山市,520.0,884.0,-41.17647058823529,133848402.0,117481122.0,13.931838342504083
33204,玉野市,214.0,389.0,-44.987146529562985,70794241.0,70971725.0,-0.25007705533436025
33205,笠岡市,129.0,277.0,-53.42960288808665,55906260.0,55762434.0,0.2579263308341239
33207,井原市,172.0,209.0,-17.703349282296653,48337645.0,45392787.0,6.487502078248688
33208,総社市,482.0,521.0,-7.485604606525912,97215689.0,80551336.0,20.68786667920691
