"region_code","region_name","population","young_0_17_rate","working_18_64_rate","elderly_65_plus_rate","male_rate","female_rate","single_rate","married_rate","widowed_rate","divorced_rate","growth_per1000"
"1080","Karlskrona","66301","194.235381065142","575.858584335078","229.90603459978","513.687576356314","486.312423643686","530.56514984691","328.170012518665","45.6855854361171","95.5792521983077","-1.79484472330734"
"1081","Ronneby","28741","206.32545840437","538.04669287777","255.62784871786","508.228662885773","491.771337114227","505.47997634042","343.203089662851","53.8603388886956","97.4565951080338","-9.74218016074597"
"1082","Karlshamn","31751","191.616012094107","550.533841453812","257.85014645208","502.755818714371","497.244181285629","505.054958898932","334.099713394854","55.6202954237662","105.225032282448","-7.71629240023936"
"1083","Sölvesborg","17430","178.714859437751","544.234079173838","277.051061388411","504.934021801492","495.065978198508","498.221457257602","339.586919104991","55.30694205393","106.884681583477","-2.58175559380379"
"1214","Svalöv","14543","227.119576428522","587.292855669394","185.587567902083","519.562676201609","480.437323798391","519.493914598088","349.446469091659","35.8935570377501","95.1660592725022","-0.0687616035205941"
"1230","Staffanstorp","27303","259.605171592865","563.381313408783","177.013514998352","498.51664652236","501.48335347764","501.812987583782","377.028165403069","38.2009303006996","82.9579167124492","5.53052778082995"
"1231","Burlöv","20101","236.804139097557","592.408337893637","170.787523008806","509.8253818218","490.1746181782","509.228396597184","345.107208596587","37.0130839261728","108.651310880056","12.7854335605194"
"1233","Vellinge","37816","231.489316691348","535.17029828644","233.340385022213","493.415485508779","506.584514491221","453.458853395388","414.983075946689","44.9016289401312","86.6564417177914","2.06261899724984"
"1256","Östra Göinge","13978","212.905995135212","548.075547288596","239.018457576191","514.308198597796","485.691801402203","511.017312920303","346.759193017599","45.0708255830591","97.1526684790385","-25.2539705251109"
"1257","Örkelljunga","10277","197.820375595991","558.334144205507","243.845480198502","514.449742142649","485.550257857351","493.431935389705","345.626155492848","47.3873698550161","113.554539262431","-15.1795270993481"
"1260","Bjuv","15985","225.89928057554","588.80200187676","185.298717547701","517.610259618392","482.389740381608","515.733500156397","338.442289646544","40.8507976227713","104.973412574288","1.06349702846419"
"1261","Kävlinge","32477","240.416294608492","568.248298796071","191.335406595437","500.323305724051","499.676694275949","504.079810327309","372.694522277304","38.3656125873695","84.860054808018","1.44717800289436"
"1262","Lomma","24715","248.917661339268","533.441230022254","217.641108638479","494.922112077686","505.077887922314","467.327533886304","409.306089419381","45.7616831883472","77.604693505968","3.56059073437184"
"1263","Svedala","23581","264.322971884144","557.525126160892","178.151901954964","499.385098172257","500.614901827743","524.532462575803","357.279165429795","37.6150290488105","80.5733429455918","4.70717950892668"
"1264","Skurup","17099","219.252587870636","574.068658985906","206.678753143459","501.549798233815","498.450201766185","523.422422363881","341.48195800924","39.7099245569916","95.3856950698871","13.9189426282239"
"1265","Sjöbo","19337","197.083311785696","562.858768164658","240.057920049646","511.558152764131","488.441847235869","513.471582975643","326.989708848322","45.6637534260744","113.874954749961","-5.17143300408543"
"1266","Hörby","15562","198.110782675749","559.953733453284","241.935483870968","508.417941138671","491.582058861329","509.124791157949","333.825986377072","49.3509831641177","107.698239300861","-1.47795913121707"
"1267","Höör","17518","224.454846443658","555.542870190661","220.002283365681","503.596300947597","496.403699052403","507.649275031396","348.384518780683","39.7305628496404","104.235643338281","8.10594816759904"
"1270","Tomelilla","13639","192.242833052277","535.889727985923","271.867438961801","503.042745069287","496.957254930713","515.726959454506","329.569616540802","50.1503042745069","104.553119730186","-1.53970232421732"
"1272","Bromölla","12470","197.433841218925","550.120288692863","252.445870088212","507.056936647955","492.943063352045","496.391339214114","348.275862068966","51.4835605453087","103.849238171612","-2.24538893344026"
"1273","Osby","12947","203.213099559744","533.096470224762","263.690430215494","505.368038927937","494.631961072063","506.372132540357","338.534023325867","53.3714373986252","101.722406735151","-12.2808372595968"
"1275","Perstorp","7235","224.464409122322","549.965445749827","225.570145127851","518.037318590187","481.962681409813","506.841741534209","323.56599861783","48.5141672425708","121.07809260539","-12.1630960608155"
"1276","Klippan","17714","198.148357231568","573.331827932709","228.519814835723","517.387377215761","482.612622784238","514.677656091227","327.481088404652","46.5733318279327","111.267923676188","-0.508072710850175"
"1277","Åstorp","16449","240.865706121953","583.074958964071","176.059334913977","513.22268830932","486.77731169068","522.524165602772","341.297343303544","37.3882910815247","98.7902000121588","-0.547145723144264"
"1278","Båstad","16026","177.960813677774","503.681517534007","318.357668788219","494.009734181954","505.990265818046","446.586796455759","387.620117309372","60.5266442031699","105.266442031698","7.11344065892924"
"1280","Malmö","365644","206.870617321767","640.34415989323","152.785222785004","495.090853398387","504.909146601613","567.018739539005","291.042653509971","29.5724803360646","112.366126614959","9.60223605474177"
"1281","Lund","131590","184.398510525116","640.937761228057","174.663728246827","490.645185804392","509.354814195608","589.88524963903","296.22311725815","29.7211034273121","84.1705296755073","9.89436887301467"
