geo_code,geo_name,pct_married,pct_single,pct_widowed,pct_divorced,women_per1000,mean_income_ksek,median_income_ksek,unemployment_rate,labour_force_participation_rate,employment_rate,pct_tertiary_edu,pct_basic_edu
1080,Karlskrona,32.81700125186649,53.05651498469103,4.56855854361171,9.557925219830771,486.3124236436856,364.3,337.3,4.8,81.7,77.9,43.52383595567985,13.242672018103798
1081,Ronneby,34.3203089662851,50.54799763404196,5.386033888869559,9.745659510803382,491.77133711422704,324.1,313.4,9,80.7,73.4,31.075246710526315,18.791118421052634
1082,Karlshamn,33.409971339485374,50.50549588989324,5.562029542376618,10.52250322824478,497.2441812856288,348.8,324.7,6.6,82.1,76.7,34.588116909847685,16.470749668389516
1083,Sölvesborg,33.95869191049914,49.82214572576019,5.530694205393001,10.688468158347677,495.06597819850833,357.9,332.5,5.7,83,78.3,29.979347377116895,17.65386204047914
1214,Svalöv,34.944646909165925,51.949391459808844,3.5893557037750123,9.516605927250223,480.437323798391,345.5,333.2,5.2,80.9,76.7,32.50828298577275,16.712141882673944
1230,Staffanstorp,37.70281654030693,50.181298758378205,3.820093030069956,8.295791671244917,501.4833534776398,428.8,391,4.1,84.7,81.2,46.23548922056385,13.510226644555004
1231,Burlöv,34.510720859658726,50.92283965971842,3.7013083926172827,10.865131088005572,490.1746181782001,330.9,314.9,8.7,79.3,72.3,35.99062965855044,18.556115567544545
1233,Vellinge,41.49830759466892,45.345885339538825,4.490162894013116,8.66564417177914,506.58451449122066,572.7,446.9,2.9,83.2,80.8,50.042116240824676,11.387429304881474
1256,Östra Göinge,34.67591930175991,51.10173129203033,4.5070825583059095,9.715266847903848,485.69180140220345,315.2,308.9,8.6,79.7,72.9,24.090861727623217,22.381994373241636
1257,Örkelljunga,34.56261554928481,49.34319353897052,4.738736985501606,11.355453926243067,485.55025785735137,327.8,319,5.8,80.1,75.4,25.0,20.497498610339075
1260,Bjuv,33.84422896465436,51.57335001563966,4.085079762277135,10.49734125742884,482.38974038160774,313.1,314,7.9,79.5,73.2,22.140645731977003,23.149049093321537
1261,Kävlinge,37.26945222773039,50.40798103273085,3.836561258736952,8.486005480801797,499.6766942759491,441.3,390,4.1,83.9,80.5,43.06641949631505,14.983948998507934
1262,Lomma,40.9306089419381,46.732753388630385,4.576168318834715,7.760469350596804,505.07788792231435,593.4,482.3,2.9,82,79.6,59.60581944789853,11.651330514797314
1263,Svedala,35.727916542979514,52.453246257580254,3.7615029048810484,8.05733429455918,500.6149018277427,406.1,378.7,3.8,85.6,82.3,39.00745043566107,14.875615608031318
1264,Skurup,34.14819580092403,52.342242236388095,3.9709924556991636,9.538569506988713,498.45020176618516,363,342.3,5.2,82.6,78.2,31.423582238483288,16.929985032429737
1265,Sjöbo,32.698970884832185,51.347158297564256,4.5663753426074365,11.387495474996122,488.4418472358691,352.5,335.1,4.5,83.2,79.5,28.478657424297705,17.759941627143377
1266,Hörby,33.38259863770723,50.91247911579488,4.935098316411772,10.769823930086107,491.5820588613289,348.8,330.2,4.8,81.9,78,30.455373406193075,17.704918032786885
1267,Höör,34.83845187806827,50.764927503139624,3.973056284964037,10.423564333828063,496.4036990524032,358.7,343.8,4.2,82.8,79.3,40.49348077240469,15.951477141442483
1270,Tomelilla,32.95696165408021,51.57269594545054,5.015030427450693,10.45531197301855,496.9572549307134,361.2,315.1,5.3,81.1,76.7,25.712175564465078,20.341844270943238
1272,Bromölla,34.82758620689655,49.639133921411386,5.148356054530874,10.384923817161187,492.94306335204493,324.8,324.5,8.4,81.4,74.5,25.9717723276261,20.84683017121703
1273,Osby,33.853402332586704,50.637213254035686,5.337143739862516,10.1722406735151,494.631961072063,326.2,311.5,6.6,81.6,76.1,27.67252267768975,20.312320587897577
1275,Perstorp,32.356599861782996,50.68417415342087,4.851416724257083,12.107809260539046,481.9626814098134,305,301.5,12.1,75.8,66.6,21.46282973621103,26.338928856914468
1276,Klippan,32.748108840465164,51.46776560912273,4.657333182793271,11.126792367618833,482.61262278423845,320.9,315.7,6,79.5,74.8,25.833867864015392,18.8662604233483
1277,Åstorp,34.12973433035443,52.25241656027721,3.7388291081524714,9.87902000121588,486.7773116906803,318.4,315.4,8.3,79.5,72.8,24.467155835080366,22.30083857442348
1278,Båstad,38.76201173093723,44.65867964557594,6.052664420316985,10.52664420316985,505.9902658180456,434.1,348.4,3.6,81.4,78.4,40.24480712166172,14.558605341246292
1280,Malmö,29.104265350997142,56.70187395390052,2.957248033606459,11.236612661495881,504.90914660161246,347.4,312.2,10.1,79.4,71.4,48.59253292342256,15.048701538643453
1281,Lund,29.62231172581503,58.98852496390303,2.9721103427312103,8.417052967550726,509.35481419560756,363,312.5,5.1,69,65.6,64.90054102428508,9.154700402717324
1282,Landskrona,33.733539072903675,50.064469762624455,4.1979327400706,12.004058424401277,497.60087932528694,338.9,318.6,8.8,79.8,72.7,33.39171397511777,18.187583041430123
1283,Helsingborg,32.6166571329007,51.89458942343729,3.747098776390451,11.741654667271566,502.8239672301451,364.9,327.8,9.1,80.2,72.9,39.61827220848917,17.02888229293978
1284,Höganäs,39.468870911009496,45.21280337671474,5.167077031304959,10.151248680970806,506.4368624692227,417.3,367.3,4.1,82,78.7,42.00094384143464,13.711918619894082
1285,Eslöv,34.59423858885516,52.13046217284233,3.93734608556211,9.337953152740393,493.0130004008934,348.4,331.4,6.4,80.8,75.6,35.39945464165072,17.69565748239795
1286,Ystad,35.05886750140161,48.40216781909923,5.628231483211861,10.910733196287298,512.5521709337818,395.6,348.7,4.2,83.6,80.2,38.328425821064556,14.187995469988676
1287,Trelleborg,34.67811885167869,49.797964839535425,4.618248746535785,10.9056675622501,497.5776936258436,362,338.5,6.1,82.2,77.2,32.47466216216216,17.009531853281853
1290,Kristianstad,33.49077900878686,51.79268109146899,4.4015327799580914,10.315007119786058,501.82335984440664,345.6,321.1,7.7,81,74.8,36.682157676348545,17.206639004149377
1291,Simrishamn,37.76071995764955,43.76389624139757,6.516675489677078,11.958708311275808,507.62308099523557,345.2,316.6,4.4,80.1,76.5,35.57057529078906,17.125117887456774
1292,Ängelholm,34.941254710707156,49.829306140545334,4.870317002881844,10.359122145865662,505.3424961205941,394.3,351.9,4.2,84.1,80.6,37.181177832813354,14.936798430413948
1293,Hässleholm,33.5802279617761,50.95943508462217,4.808688644126338,10.65164830947538,496.75710941397705,329.8,316.6,7.6,80.7,74.6,32.123849650737334,19.14292050116421
